placename,place_id;id_review,caption,timestamp,rati,rating,username,n_photo_user,url_user
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChZDSUhNMG9nS0VJQ0FnSURVdU5IQ0hnEAEaFlZXNmFyTmtCbVhQNzhOeXpWZFZ0ZFE,espectacular,Hace 7 meses,2020-03-23 13:10:26.518204,5.0,javier vicente,0,0,https://www.google.com/maps/contrib/115016341814638692292?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChZDSUhNMG9nS0VJQ0FnSURVbU02c0lBEAEaFlhqS3FjU2lNZ2FiNDBmQlp5Uzl0dVE,,Hace 7 meses,2020-03-23 13:10:26.519199,5.0,Juanmatotheus,3,0,https://www.google.com/maps/contrib/104113475769482779252?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSURVb0xER21BRRABGhZuRlB5SGR6bFFYUGN4dzNhdGRmN3ZR,,Hace 7 meses,2020-03-23 13:10:26.519199,5.0,Joana Pontes Avelar,0,0,https://www.google.com/maps/contrib/109763768595033344860?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSUNVcTlYTGtRRRABGhZQTmVVTGlxLUJWVUpKeEQtNjhtVXdR,,Hace 7 meses,2020-03-23 13:10:26.520197,4.0,Snx35,0,0,https://www.google.com/maps/contrib/116544423517115563918?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSUNVbmJQcmh3RRABGhZ6b0NKZmlvcWU1eF8tUC1YY1VPZzJB,,Hace 7 meses,2020-03-23 13:10:32.830313,5.0,Milhi,1,0,https://www.google.com/maps/contrib/110893846467752910785?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChZDSUhNMG9nS0VJQ0FnSUNVdFlHdldnEAEaFm45OC1GVER3Q2VtOEV2VUVvWXdXX1E,,Hace 7 meses,2020-03-23 13:10:32.831310,5.0,Silvia Delgado,0,0,https://www.google.com/maps/contrib/112313690310228505286?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSUNVbGQteDFBRRABGhZhRWM5eVl1WHoxdlI2Z2oyalhrSkZR,,Hace 7 meses,2020-03-23 13:10:32.832308,4.0,Daniel Conchiña,1,0,https://www.google.com/maps/contrib/111454103310952839274?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSUNVMmZxa2lnRRABGhZQWC16OUNCUk13NlZNYW5oZnpyNHln,,Hace 7 meses,2020-03-23 13:10:32.833305,5.0,Alicia Gallego,0,0,https://www.google.com/maps/contrib/115846924833068276385?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChZDSUhNMG9nS0VJQ0FnSUNVMmZqTUF3EAEaFndTLTZGSk9yZDE5YW9TN0RHZTZhWlE,Estupendo lugar,Hace 7 meses,2020-03-23 13:10:32.834302,5.0,Hulio,0,0,https://www.google.com/maps/contrib/100045390313542277419?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSUNVeWZMVTRRRRABGhYtcEZSbGxIZGNJbHpiUWh3X0M1Wkx3,,Hace 7 meses,2020-03-23 13:10:32.835300,5.0,D. Meléndez,14,0,https://www.google.com/maps/contrib/104499407885064325690?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChZDSUhNMG9nS0VJQ0FnSUNVaWRQekNREAEaFlh6TG85dl9uXzE3V2tLSG0xemMtV0E,,Hace 7 meses,2020-03-23 13:10:32.835300,5.0,Felipe Benítez,0,0,https://www.google.com/maps/contrib/112254880178217397429?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChZDSUhNMG9nS0VJQ0FnSUNVa2ZfUlJBEAEaFnVua0wyNzVzaEt1cnNPQlBLaFJXa1E,,Hace 7 meses,2020-03-23 13:10:32.836297,5.0,CRISTINA GÓMEZ,0,0,https://www.google.com/maps/contrib/105516375286654467306?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChZDSUhNMG9nS0VJQ0FnSUNVN0xfNUR3EAEaFkp6d210cTd3TmViTy1aTG5hc1BWTnc,,Hace 8 meses,2020-03-23 13:10:32.837294,5.0,Zoraida carretero alvarez,11,0,https://www.google.com/maps/contrib/105789330323469077844?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChZDSUhNMG9nS0VJQ0FnSURrMy16MWZBEAEaFmZ2RTRHb2ZyVVJIOFhtSkhRbHUyeVE,,Hace 8 meses,2020-03-23 13:10:32.838292,5.0,ESTER MARIA COBO ÁBALOS,0,0,https://www.google.com/maps/contrib/102732055704166674445?hl=es-ES
